id,human_readable_id,title,type,description,text_unit_ids,frequency,degree,x,y
2c252a5d-983e-4c9d-9e16-c174d8b88a09,37,FRDB IN D365FO_INTE,"SERVER INFRASTRUCTURE (APPLICATION SERVERS, DOMAIN CONTROLLERS, VIRTUAL MACHINES)",FRDB database instance (or database schema) within the D365FO_INTE environment that was recreated by the assigned engineer as part of remediation steps; tied to reporting/data availability for reports.,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,3,0.0,0.0
aaede090-23de-4176-bf37-6d275caffd1b,38,D365FO_INTE,APPLICATION/SERVICE,Dynamics 365 Finance & Operations integration/test environment (named D365FO_INTE) where FRDB was recreated and where the Data Mart/FRDB artifacts are managed; part of the environments impacted or used for remediation.,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,2,0.0,0.0
c77dd2f1-a992-4092-ad14-5df5bac12127,39,JIRA.KF11.COM,APPLICATION/SERVICE,Internal ticketing/JIRA system referenced in notes (link included). Used to track related internal tickets (example: an internal ticket from Mexico referencing the same/global issue).,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,3,0.0,0.0
6474fb33-43c3-45a1-aa83-689173f21a84,40,MICROSOFT SUPPORT TICKET #2404050050000982,SUPPORT TICKET,External Microsoft support case opened on 05.04.24 (ID #2404050050000982) to escalate the global reporting issue. Created by internal staff (Employee 13) after preliminary troubleshooting and Data Mart operations were performed.,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,3,0.0,0.0
57b0b160-c8ce-4405-a5ec-ed0eb3dee83c,41,ZENO,PERSON,Named individual who posted a small update in the timeline; likely a team member contributing status or troubleshooting information.,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,1,0.0,0.0
cb34e2cb-c63a-4d68-a787-8580fdc688b2,42,MEXICO OFFICE / INTERNAL TICKET,ORGANIZATION,Region/team (Mexico) that opened an internal ticket referencing the same/global issue — indicates the incident had a global impact beyond a single region.,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,1,0.0,0.0
3620793a-c350-4208-b153-f8dd50ea33c0,43,PROD ENVIRONMENT,,,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,1,0.0,0.0
e7885279-8123-474d-858d-8ce69229bfdb,44,CRM TEAM (ADMINISTRATORS),IT TEAM/DEPARTMENT,"CRM operations/admin team (referenced as ""Admin, CRM"") responsible for ticket assignment and coordination of remediation steps such as reassigning the incident to Employee 13.",['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,1,0.0,0.0
be943b6e-1ee2-444f-9819-4523ead71698,45,PREVIOUS REPORT CREATORS,PERSON,"Group representing the prior authors/creators of reports whose identities are now shown as ""unknown"" in the reporting UI — indicates metadata/authoring information was lost or inaccessible for existing reports.",['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'],1,1,0.0,0.0
89a3db61-4f76-4614-a8d3-6b5a06b7ecd6,46,TI-1623017,SUPPORT TICKET,"Support incident opened 18.11.25 (Ticket name: KF60: Incorrect printer automatically set as default). Company: Customer Company 60 AG. Contact: Contact Person 18. Owner: Employee 23. Origin: Email. Issue: Default printer for several Finance department users automatically switched to ""MFP-Zuerich-01"" despite users being at the Basel location. Ticket includes remote troubleshooting, GPO analysis, test changes, coordination with customer, and closure on 24.11.25 with note that printer assignment and default configuration were corrected according to the Print & Scanning Infrastructure Standard; behavior stabilized.",['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'],1,8,0.0,0.0
5774b887-e2fd-4f33-870e-03ff855283b8,47,CUSTOMER COMPANY 60 AG,ORGANIZATION,"CUSTOMER COMPANY 60 AG is the corporate customer reporting multiple, related printing and Scan-to-Mail incidents across its Basel and Zurich sites. The organization opened a support ticket (reported via Contact Person 28 and Contact Person 04) and consulting support performed tests and verification on its behalf. Symptoms include failed deliveries of larger scanned documents sent via Scan-to-Mail (notably from a Zurich multifunction device), employees in the Basel office being unable to print to the affected Basel printer despite colleagues being able to see the device on the local site/network, and multiple Finance department users in Basel experiencing their default printer automatically switching to a Zurich device. The affected printers and users are part of CUSTOMER COMPANY 60 AG’s environment. The customer reports recent changes to network/DNS and external mail security settings (including new DNS forwarding), which were made before the incidents and may be relevant to the Scan-to-Mail delivery failures and to device discovery/routing behavior. The incident was logged and is being handled for CUSTOMER COMPANY 60 AG with ongoing support engagement.","['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 'af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b'
 'd876b81ce805fc705426b8192e3e9054891be8876d8079af7e78c7c79cb0d30d83cc7b3b75056eb14fd3ae2dac726b05e3e2bb20c78ca9b39b41eaac88e02856'
 '6f77d4bb449d28c5634d27048cde20368b43fe4590be7a4b7597b3588004bbc598f1eb3ccb7f0f31d665cc7c89d9b982f43161e1aeccd058e107fac7714c272a'
 '7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'
 'ad161a3f470d2eaa6c5773491bf1d420092b17e84be4ad7d639c3badfe783405ddda379a5c051035571d798df5f10fc5fab050b064cdd2d4c5a14a7a813da485'
 '841f335403fc98015358e3e78f84e38d90fed7d6981c3e71e88a142931fbded07ea914ca10c61123f847115112e9a0393ff5a8630f741c5feadbc6a211bce30a']",7,13,0.0,0.0
9a8b2533-448f-4dcb-b4fd-a1a95c8b5a99,48,CONTACT PERSON 18,PERSON,"CONTACT PERSON 18 is the named liaison at both Customer Company 52 AG and Customer Company 60 AG who reported the incident and coordinated follow-up. They initiated the report (email 12.08.25), supplied additional context noting a recent tightening of Microsoft Teams security policies, communicated details about affected users, and served as the recipient for ticket updates and confirmations of testing outcomes.","['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 '0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3']",2,4,0.0,0.0
1e1e1513-6d84-4108-a9b4-48ca03bc3075,49,EMPLOYEE 23,PERSON,"EMPLOYEE 23 is recorded as both the CRM/admin user who opened the ticket on 18.07.24 (creation recorded in the CRM/WEB) and the support engineer assigned as the ticket owner and primary early responder. EMPLOYEE 23 initiated a remote connection and performed the initial analysis and tests (including temporary removal of an incorrect Active Directory group membership, gpupdate /force, and user re‑login), restarted the print spooler when printing from SAP via VRINFRGERPRNT03/04 failed, and activated the infrastructure on‑call. They coordinated remediation and restore actions with the customer and shift teams, applied corrections according to the blueprint, validated the outcome with multiple users, recorded multiple WEB log entries documenting these activities, communicated follow‑up to shifts and the customer contact, and subsequently closed the ticket.","['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 '15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'
 '21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99']",3,10,0.0,0.0
49187cc6-52a8-40d5-af67-19747fe66b04,50,CONSULTING SAMPLE COMPANY,ORGANIZATION,"CONSULTING SAMPLE COMPANY is the external consulting/service-provider that owns the support portal (including NO-REPLY notifications and addresses such as Mitarbeiter15@ConsultingSampleCompany.ch), appears on ticket recipients and closure signatures, and acts as the primary point of contact for incidents affecting customer organizations (e.g., Customer Company 12, Customer Company 60 AG). It is responsible for end-to-end incident handling: triage, systems-engineering troubleshooting, coordinating and escalating with internal teams (mail, architecture), executing remediation actions guided by its internal blueprints and standards (for example the Print & Scanning Infrastructure Standard and Direct Routing architecture/blueprint), applying configuration changes (scan profiles, SMTP adjustments, SMTP relay and DNS updates, selective SMTP AUTH enablement), making Conditional Access and authentication fixes (policy changes, re-authentication, device sync, token invalidation), running Azure AD Connect synchronizations, performing queue activation/restarts and remote checks, adjusting sensitivity labels and permission groups, testing fixes in test tenants, validating functionality (e.g., Scan-to-Mail, mailflow, access stabilization), monitoring results, updating the portal, and issuing closure communications once resolution is confirmed.","['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 'af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b'
 '75aa290785beb89a5d1c1eb56db550f1f14fb463c7bfd904e331e479bb384ff1ef2fb3ad655376ec4b1e4fc1be0e4a84dcbb63e5e60c7135f211ad99926b50c5'
 'f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'd876b81ce805fc705426b8192e3e9054891be8876d8079af7e78c7c79cb0d30d83cc7b3b75056eb14fd3ae2dac726b05e3e2bb20c78ca9b39b41eaac88e02856'
 'ff5cf37380724f36bdecf1c7f6f654f514d1468bba938f5edf7647299a688504d7c61a928d63256eed430cbc91113b37450b3418a1e4888c93eb84b43437d161'
 '6602419f4db010324f2eaf4b97add90d82204ff66c776cb0fdded6e8729463685959b1f915c8b5aaef9f926a13bc921235749c94816b5bb9e523d312b065e03d'
 '364743b0b5fcdbab142a983a4e27cc3aedf26a4469d542daccb8ee00c1e74661ca61cc8ca0437c1e6a46961a9b9197dc0c12bc4856cf3596de5358ef65340fa3'
 'd89da77775d31a1846335e0c6df1f5e39da5351bcebb15e7ad3ae8f49880a51dd4d11bdbda7a0cd06892c9c131813db8be4ecca81471f87681c533980f667fd7'
 'bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'
 '40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'
 '911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319'
 'e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858'
 '6f77d4bb449d28c5634d27048cde20368b43fe4590be7a4b7597b3588004bbc598f1eb3ccb7f0f31d665cc7c89d9b982f43161e1aeccd058e107fac7714c272a'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626'
 '0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'
 '7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'
 'd79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'
 'dfc23f62abca29723a892df6ea945b9cc82c3b02148ac955adb80a831562abc537f919bdc0b66f01b80422eb18683481401fd86347f44e5e677a91c9547ba51c'
 '9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95'
 'ad161a3f470d2eaa6c5773491bf1d420092b17e84be4ad7d639c3badfe783405ddda379a5c051035571d798df5f10fc5fab050b064cdd2d4c5a14a7a813da485'
 '736a10e00d9dbd9d8ae9381643ba674e9674d139526ebb96085481b1d8ace8b77531aed979b66b323522982598fe79df19af86b4bb5bd39dcfcb3707a6ea0a1e'
 '02b990a5003ca1dc221144434e6a020d06892274c93005757de209db128e432ed87a1b012d2abdb6fc0bc9c87c5bbac7ff22ef248a536bc52bdec9b3b4777abb'
 '841f335403fc98015358e3e78f84e38d90fed7d6981c3e71e88a142931fbded07ea914ca10c61123f847115112e9a0393ff5a8630f741c5feadbc6a211bce30a'
 'f5bcf598d8825e43967d5dcf1be7f897c3b3aba457d45b1d7fba38cc56c30c337d5432e81c94a8485090a9b42f8437dde0bc1e39898d3b6194a57b66a8abbcbc']",25,37,0.0,0.0
36ca304a-425a-439e-8f9f-2ea5870169b9,51,MFP-ZUERICH-01,PRINT & SCANNING INFRASTRUCTURE,Network/shared multifunction printer located/assigned to the Zurich location. It was incorrectly applied as the default printer for affected Finance users in Basel due to AD group/GPO mapping.,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'],1,4,0.0,0.0
658ce5b3-97bd-41d8-82fe-4230243a06ce,52,MFP-BASEL-01,PRINT & SCANNING INFRASTRUCTURE,"MFP-BASEL-01 (printer queue name ""MFP-Basel-01"") is the network/shared multifunction printer assigned to the Basel location. It was intended to be the default printer for the affected user cohort once the group/GPO deployment was corrected. Users targeting the MFP-Basel-01 queue experienced two related sets of symptoms: print jobs from an affected user initially failed immediately with “Access denied” and did not appear in the queue until an explicit Deny ACE was removed, and the physical device was reported as “not responding” (print jobs for other users either remained in the queue or disappeared without printing). These failures occurred after a recent network change that moved the device into a separate printer VLAN, producing both connectivity/availability issues and authentication/permission problems. 

Taken together, the evidence indicates a combined problem: an explicit Deny on the printer/queue prevented job acceptance at the print-server/ACL layer, while the VLAN move introduced network reachability or firewall/port-blocking issues that caused the device to appear offline for some print paths. The immediate remediation actions noted were removal of the Deny and correction of the group/GPO configuration, after which the printer became the correct default for the impacted users.

Recommended follow-ups: validate printer ACLs and AD/group membership for deployed print GPOs; confirm routing/firewall rules and necessary ports between the print server, clients and the new printer VLAN; verify printer port configuration (SMB/LPR/IPPS) and DNS/IPP resolution; run end-to-end print tests from representative clients; and document/coordinate VLAN or network segmentation changes with print and identity owners to prevent recurrence.","['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 'af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b'
 '6f77d4bb449d28c5634d27048cde20368b43fe4590be7a4b7597b3588004bbc598f1eb3ccb7f0f31d665cc7c89d9b982f43161e1aeccd058e107fac7714c272a']",3,14,0.0,0.0
34262149-c0ce-4a91-8b3f-619d5caacc32,53,PRINT & SCANNING INFRASTRUCTURE STANDARD – VERSION 1.0,TECHNICAL BLUEPRINT / ARCHITECTURE DOCUMENT,"The ""PRINT & SCANNING INFRASTRUCTURE STANDARD – VERSION 1.0"" is the documented, organizational standard and authoritative blueprint referenced during troubleshooting, ticketing, analysis and remediation. It prescribes scan‑to‑mail architecture and operational controls: printers must not send directly to the Internet and must use a dedicated SMTP relay that permits only defined IP ranges; DNS resolution for relays must be performed internally; authentication must not be bypassed; maximum scanned file sizes must align with mail infrastructure limits; and any mail‑server policy changes must be coordinated with scanning systems. It also mandates printer provisioning and permission practices: printer access is assigned exclusively via Active Directory groups (no individual user permissions at the queue level), NTFS/share permissions must be consistent, printers are assigned by location using AD groups, default printers per location are set via Group Policy, and parallel groups with identical function are prohibited. The standard was used as the authoritative guide for remediation; permissions were cleaned up and scan profiles/mail‑limit settings were adjusted in accordance with its requirements.","['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 'af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b'
 'd876b81ce805fc705426b8192e3e9054891be8876d8079af7e78c7c79cb0d30d83cc7b3b75056eb14fd3ae2dac726b05e3e2bb20c78ca9b39b41eaac88e02856'
 'ad161a3f470d2eaa6c5773491bf1d420092b17e84be4ad7d639c3badfe783405ddda379a5c051035571d798df5f10fc5fab050b064cdd2d4c5a14a7a813da485']",4,11,0.0,0.0
